foto,fila,nombre,arete,telefono,marker_px,px_per_cm,distancia_m,nivel_distancia,cow_conf,area_px,lateral_area_cm2,lateral_area_cm2_corr,body_length_cm,height_cm,chest_depth_cm,aspect_ratio,fill_ratio,marcador_en_caja,seleccionada_3m,estado
IMG_20260912_073818_1.jpg,21,Zafiro,236697,xiaomi_15_ultra,139.53,9.3018,2.813,3.0,0.944,998810,11543.88,16011.8,187.81,125.89,111.7,1.4919,0.4882,0,0,ok
IMG_20260912_073908.jpg,22,Selena,223679,xiaomi_15_ultra,157.06,10.4708,2.499,2.5,0.878,1263740,11526.55,16599.94,197.98,131.41,117.66,1.5065,0.443,0,0,ok
IMG_20260912_073909.jpg,22,Selena,223679,xiaomi_15_ultra,155.98,10.3989,2.517,2.5,0.965,1281313,11849.08,17025.36,201.85,131.07,118.86,1.54,0.4479,0,0,ok
IMG_20260912_073909_1.jpg,22,Selena,223679,xiaomi_15_ultra,156.02,10.4012,2.516,2.5,0.955,1288077,11906.15,17108.67,203.05,128.54,118.74,1.5797,0.4562,0,0,ok
IMG_20260912_073910.jpg,22,Selena,223679,xiaomi_15_ultra,156.1,10.4064,2.515,2.5,0.958,1289333,11906.05,17111.31,200.45,129.82,118.77,1.544,0.4575,0,0,ok
IMG_20260912_073911.jpg,22,Selena,223679,xiaomi_15_ultra,155.79,10.3857,2.52,2.5,0.958,1281415,11880.03,17062.68,200.28,127.58,118.91,1.5698,0.465,0,0,ok
IMG_20260912_073911_1.jpg,22,Selena,223679,xiaomi_15_ultra,156.13,10.409,2.514,2.5,0.957,1274828,11766.2,16911.73,198.0,126.62,118.65,1.5637,0.4693,0,0,ok
IMG_20260912_073912.jpg,22,Selena,223679,xiaomi_15_ultra,157.13,10.4754,2.498,2.5,0.96,1276521,11632.94,16755.6,196.75,125.91,117.51,1.5625,0.4696,0,0,ok
IMG_20260912_073912_1.jpg,22,Selena,223679,xiaomi_15_ultra,157.18,10.4784,2.497,2.5,0.954,1288269,11733.17,16901.61,198.5,124.54,117.86,1.5939,0.4746,0,0,ok
IMG_20260912_073913.jpg,22,Selena,223679,xiaomi_15_ultra,157.81,10.5208,2.487,2.5,0.957,1291038,11663.84,16824.42,200.17,125.28,117.1,1.5979,0.4651,0,0,ok
IMG_20260912_073916.jpg,22,Selena,223679,xiaomi_15_ultra,129.86,8.6575,3.023,3.0,0.894,914190,12197.03,16565.92,198.9,130.18,118.28,1.528,0.4711,1,0,ok
IMG_20260912_073917.jpg,22,Selena,223679,xiaomi_15_ultra,130.17,8.6781,3.016,3.0,0.948,919251,12206.4,16589.85,198.32,128.25,119.5,1.5463,0.4799,0,1,ok
IMG_20260912_073917_1.jpg,22,Selena,223679,xiaomi_15_ultra,129.87,8.6582,3.022,3.0,0.951,911837,12163.73,16521.06,195.19,127.05,118.27,1.5364,0.4905,0,0,ok
IMG_20260912_073918.jpg,22,Selena,223679,xiaomi_15_ultra,130.07,8.6715,3.018,3.0,0.946,923018,12274.93,16679.41,200.77,123.16,117.63,1.6301,0.4964,0,1,ok
IMG_20260912_073918_1.jpg,22,Selena,223679,xiaomi_15_ultra,130.07,8.6715,3.018,3.0,0.95,927906,12339.93,16767.73,202.96,124.66,119.47,1.6281,0.4877,0,0,ok
IMG_20260912_073919.jpg,22,Selena,223679,xiaomi_15_ultra,130.57,8.7048,3.006,3.0,0.953,931240,12289.71,16717.72,202.19,123.49,118.33,1.6372,0.4922,0,1,ok
IMG_20260912_073919_1.jpg,22,Selena,223679,xiaomi_15_ultra,129.83,8.6556,3.023,3.0,0.949,931566,12434.11,16886.91,195.13,119.11,119.11,1.6382,0.535,0,0,ok
IMG_20260912_073920.jpg,22,Selena,223679,xiaomi_15_ultra,130.3,8.6867,3.013,3.0,0.952,923612,12239.86,16640.05,189.37,119.38,119.38,1.5863,0.5414,0,1,ok
IMG_20260912_073920_1.jpg,22,Selena,223679,xiaomi_15_ultra,129.87,8.6579,3.023,3.0,0.949,936185,12489.25,16963.05,193.58,119.77,119.77,1.6162,0.5387,0,0,ok
IMG_20260912_073921.jpg,22,Selena,223679,xiaomi_15_ultra,130.14,8.6762,3.016,3.0,0.947,952642,12655.12,17198.68,203.66,119.41,118.02,1.7056,0.5204,0,1,ok
IMG_20260912_073924.jpg,22,Selena,223679,xiaomi_15_ultra,112.27,7.4845,3.496,3.5,0.945,736112,13140.6,17167.65,208.7,125.59,119.71,1.6617,0.5013,0,0,ok
IMG_20260912_073925.jpg,22,Selena,223679,xiaomi_15_ultra,112.11,7.4742,3.501,3.5,0.942,735465,13165.49,17194.21,208.99,127.64,121.62,1.6373,0.4936,0,0,ok
IMG_20260912_073925_1.jpg,22,Selena,223679,xiaomi_15_ultra,112.42,7.4946,3.492,3.5,0.95,729097,12980.47,16964.15,200.68,123.82,121.29,1.6207,0.5224,0,0,ok
IMG_20260912_073926.jpg,22,Selena,223679,xiaomi_15_ultra,112.93,7.5283,3.476,3.5,0.941,720354,12710.04,16629.48,200.58,120.74,119.81,1.6612,0.5248,0,0,ok
IMG_20260912_073926_1.jpg,22,Selena,223679,xiaomi_15_ultra,112.14,7.4763,3.5,3.5,0.943,700069,12524.78,16358.6,196.09,119.85,117.3,1.6362,0.533,0,0,ok
IMG_20260912_073927.jpg,22,Selena,223679,xiaomi_15_ultra,112.61,7.5074,3.486,3.5,0.944,686819,12185.94,15932.62,190.21,118.42,118.42,1.6063,0.541,0,0,ok
IMG_20260912_073927_1.jpg,22,Selena,223679,xiaomi_15_ultra,112.65,7.51,3.485,3.5,0.949,715572,12687.29,16589.56,193.47,121.04,120.11,1.5985,0.5418,0,0,ok
IMG_20260912_073927_2.jpg,22,Selena,223679,xiaomi_15_ultra,112.38,7.4917,3.493,3.5,0.945,725159,12920.18,16883.75,205.03,122.13,120.4,1.6787,0.516,0,0,ok
IMG_20260912_073928.jpg,22,Selena,223679,xiaomi_15_ultra,112.27,7.4845,3.496,3.5,0.944,731641,13060.78,17063.37,210.3,122.25,120.11,1.7202,0.508,0,0,ok
IMG_20260912_073928_1.jpg,22,Selena,223679,xiaomi_15_ultra,112.21,7.4804,3.498,3.5,0.948,735667,13147.2,17173.9,212.15,121.38,118.04,1.7478,0.5105,0,0,ok
IMG_20260912_073929.jpg,22,Selena,223679,xiaomi_15_ultra,112.45,7.497,3.491,3.5,0.951,742236,13205.87,17260.12,211.68,123.78,118.71,1.7101,0.504,0,0,ok
IMG_20260912_073929_1.jpg,22,Selena,223679,xiaomi_15_ultra,112.26,7.4838,3.497,3.5,0.948,731715,13064.53,17067.88,209.52,125.74,118.92,1.6663,0.4959,0,0,ok
IMG_20260912_074058.jpg,23,Perla,207915,xiaomi_15_ultra,215.35,14.3564,1.823,2.5,0.941,1728102,8384.57,13615.25,151.99,114.1,105.67,1.3321,0.4835,0,0,ok
IMG_20260912_074058_1.jpg,23,Perla,207915,xiaomi_15_ultra,214.29,14.2858,1.832,2.5,0.935,1745094,8550.83,13855.87,154.56,114.24,106.61,1.3529,0.4843,0,0,ok
IMG_20260912_074059.jpg,23,Perla,207915,xiaomi_15_ultra,214.51,14.3009,1.83,2.5,0.94,1753689,8574.87,13901.11,153.07,113.28,106.08,1.3512,0.4945,0,0,ok
IMG_20260912_074059_1.jpg,23,Perla,207915,xiaomi_15_ultra,213.52,14.2347,1.838,2.5,0.954,1775127,8760.61,14174.02,149.7,115.49,106.99,1.2962,0.5067,0,0,ok
IMG_20260912_074100.jpg,23,Perla,207915,xiaomi_15_ultra,214.02,14.2677,1.834,2.5,0.947,1746166,8577.86,13892.1,146.27,118.87,104.71,1.2305,0.4933,0,0,ok
IMG_20260912_074100_1.jpg,23,Perla,207915,xiaomi_15_ultra,213.52,14.235,1.838,2.5,0.947,1815882,8961.35,14498.93,145.21,117.74,107.9,1.2333,0.5242,0,0,ok
IMG_20260912_074101.jpg,23,Perla,207915,xiaomi_15_ultra,211.29,14.0858,1.858,2.5,0.952,1771598,8929.02,14381.94,148.09,119.48,109.05,1.2395,0.5046,0,0,ok
IMG_20260912_074101_1.jpg,23,Perla,207915,xiaomi_15_ultra,211.04,14.0694,1.86,2.5,0.962,1733525,8757.5,14098.71,146.91,120.05,108.82,1.2238,0.4965,0,0,ok
IMG_20260912_074102.jpg,23,Perla,207915,xiaomi_15_ultra,212.04,14.1358,1.851,2.5,0.951,1789017,8953.1,14442.46,148.98,120.4,108.24,1.2374,0.4991,0,0,ok
IMG_20260912_074102_1.jpg,23,Perla,207915,xiaomi_15_ultra,211.03,14.0689,1.86,2.5,0.957,1751844,8850.62,14248.43,147.84,120.98,109.39,1.2221,0.4948,0,0,ok
IMG_20260912_074106.jpg,23,Perla,207915,xiaomi_15_ultra,173.77,11.5843,2.259,2.5,0.957,1255146,9353.0,13951.56,157.45,118.78,111.88,1.3256,0.5001,1,0,ok
IMG_20260912_074107.jpg,23,Perla,207915,xiaomi_15_ultra,173.51,11.5673,2.262,2.5,0.95,1241429,9278.02,13832.35,157.17,118.44,111.0,1.327,0.4984,1,0,ok
IMG_20260912_074107_1.jpg,23,Perla,207915,xiaomi_15_ultra,173.26,11.551,2.266,2.5,0.953,1232587,9238.02,13765.67,156.87,118.6,111.59,1.3226,0.4965,1,0,ok
IMG_20260912_074108.jpg,23,Perla,207915,xiaomi_15_ultra,173.77,11.5848,2.259,2.5,0.948,1265488,9429.36,14065.66,155.81,117.14,110.66,1.3301,0.5167,1,0,ok
IMG_20260912_074108_1.jpg,23,Perla,207915,xiaomi_15_ultra,172.76,11.5177,2.272,2.5,0.949,1265982,9543.31,14205.75,157.24,118.95,111.31,1.3219,0.5103,1,0,ok
IMG_20260912_074109.jpg,23,Perla,207915,xiaomi_15_ultra,172.26,11.4843,2.279,2.5,0.947,1243296,9426.78,14017.64,156.56,118.77,112.07,1.3182,0.507,1,0,ok
IMG_20260912_074109_1.jpg,23,Perla,207915,xiaomi_15_ultra,171.27,11.4181,2.292,2.5,0.955,1262006,9680.04,14364.37,156.94,118.85,113.24,1.3206,0.519,1,0,ok
IMG_20260912_074110.jpg,23,Perla,207915,xiaomi_15_ultra,172.02,11.4677,2.282,2.5,0.953,1256093,9551.43,14195.6,157.4,118.86,111.97,1.3243,0.5106,1,0,ok
IMG_20260912_074110_1.jpg,23,Perla,207915,xiaomi_15_ultra,172.28,11.4852,2.278,2.5,0.952,1236230,9371.81,13936.28,156.55,118.15,112.14,1.325,0.5067,1,0,ok
IMG_20260912_074111.jpg,23,Perla,207915,xiaomi_15_ultra,172.26,11.4843,2.279,2.5,0.951,1269518,9625.59,14313.28,158.83,117.03,112.15,1.3571,0.5179,1,0,ok
IMG_20260912_074115.jpg,23,Perla,207915,xiaomi_15_ultra,143.28,9.552,2.74,2.5,0.942,974573,10681.31,14935.92,173.58,127.3,115.47,1.3635,0.4834,0,0,ok
IMG_20260912_074116.jpg,23,Perla,207915,xiaomi_15_ultra,143.52,9.5678,2.735,2.5,0.942,979480,10699.65,14969.21,173.29,128.45,115.91,1.3491,0.4807,1,0,ok
IMG_20260912_074116_1.jpg,23,Perla,207915,xiaomi_15_ultra,143.27,9.5514,2.74,2.5,0.943,978012,10720.29,14990.15,170.86,127.94,115.9,1.3355,0.4904,1,0,ok
IMG_20260912_074117.jpg,23,Perla,207915,xiaomi_15_ultra,143.02,9.5344,2.745,2.5,0.942,968657,10655.77,14891.72,170.54,128.17,116.11,1.3306,0.4875,1,1,ok
IMG_20260912_074117_1.jpg,23,Perla,207915,xiaomi_15_ultra,143.53,9.5684,2.735,2.5,0.946,965828,10549.28,14759.1,167.22,129.7,115.69,1.2893,0.4864,1,0,ok
IMG_20260912_074118.jpg,23,Perla,207915,xiaomi_15_ultra,143.02,9.5347,2.745,2.5,0.927,946049,10406.36,14543.31,165.82,130.26,115.05,1.2729,0.4818,1,1,ok
IMG_20260912_074118_1.jpg,23,Perla,207915,xiaomi_15_ultra,143.52,9.5681,2.735,2.5,0.945,948139,10356.58,14489.39,168.58,129.7,115.28,1.2998,0.4737,1,0,ok
IMG_20260912_074119.jpg,23,Perla,207915,xiaomi_15_ultra,143.27,9.5515,2.74,2.5,0.941,971534,10649.05,14890.58,168.87,129.93,116.53,1.2998,0.4853,1,0,ok
IMG_20260912_074119_1.jpg,23,Perla,207915,xiaomi_15_ultra,143.3,9.5533,2.739,2.5,0.947,958475,10502.15,14685.98,172.82,130.64,116.61,1.3229,0.4652,1,0,ok
IMG_20260912_074120.jpg,23,Perla,207915,xiaomi_15_ultra,142.8,9.5199,2.749,2.5,0.951,958959,10581.12,14780.49,177.52,129.83,115.86,1.3673,0.4591,1,1,ok
IMG_20260912_074121.jpg,23,Perla,207915,xiaomi_15_ultra,142.56,9.5038,2.754,3.0,0.954,983863,10892.84,15207.98,178.46,130.68,117.22,1.3655,0.4671,1,1,ok
IMG_20260912_074121_1.jpg,23,Perla,207915,xiaomi_15_ultra,142.81,9.5207,2.749,2.5,0.957,975977,10767.08,15040.64,169.42,128.35,115.64,1.32,0.4951,1,1,ok
IMG_20260912_074239.jpg,24,Chaparrita,207911,xiaomi_15_ultra,152.85,10.1899,2.568,2.5,0.96,1263060,12164.21,17361.93,190.88,134.35,120.51,1.4207,0.4744,0,0,ok
IMG_20260912_074239_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,152.39,10.1596,2.576,2.5,0.953,1258624,12193.79,17387.31,194.69,129.83,119.69,1.4996,0.4824,0,0,ok
IMG_20260912_074240.jpg,24,Chaparrita,207911,xiaomi_15_ultra,152.43,10.1623,2.575,2.5,0.938,1246156,12066.71,17207.56,195.23,130.97,121.13,1.4906,0.4719,0,0,ok
IMG_20260912_074240_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,151.76,10.1175,2.587,2.5,0.959,1279570,12500.29,17800.3,201.83,130.27,121.47,1.5493,0.4754,0,0,ok
IMG_20260912_074241.jpg,24,Chaparrita,207911,xiaomi_15_ultra,152.21,10.1474,2.579,2.5,0.959,1280960,12440.26,17731.78,201.83,129.89,122.0,1.5539,0.4746,0,0,ok
IMG_20260912_074241_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,152.49,10.166,2.574,2.5,0.959,1286833,12451.57,17758.48,202.74,130.24,122.47,1.5566,0.4716,0,0,ok
IMG_20260912_074242.jpg,24,Chaparrita,207911,xiaomi_15_ultra,152.71,10.1807,2.57,2.5,0.96,1282677,12375.48,17658.27,203.03,130.05,121.6,1.5612,0.4687,0,0,ok
IMG_20260912_074242_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,152.66,10.1771,2.571,2.5,0.962,1283923,12396.21,17685.83,199.96,129.6,122.04,1.5428,0.4783,0,0,ok
IMG_20260912_074243.jpg,24,Chaparrita,207911,xiaomi_15_ultra,151.84,10.1227,2.585,2.5,0.962,1285249,12542.87,17863.91,202.32,130.89,122.69,1.5457,0.4736,0,0,ok
IMG_20260912_074243_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,152.57,10.1716,2.573,2.5,0.954,1277402,12346.64,17612.0,198.2,129.67,121.42,1.5284,0.4804,0,0,ok
IMG_20260912_074244.jpg,24,Chaparrita,207911,xiaomi_15_ultra,151.57,10.1044,2.59,2.5,0.959,1313166,12861.78,18307.38,211.49,135.49,123.51,1.561,0.4489,0,0,ok
IMG_20260912_074248.jpg,24,Chaparrita,207911,xiaomi_15_ultra,125.41,8.3609,3.13,3.0,0.955,925612,13240.97,17809.35,204.4,128.57,121.64,1.5898,0.5038,0,1,ok
IMG_20260912_074248_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,124.77,8.3177,3.146,3.0,0.953,930319,13446.9,18060.6,207.75,129.24,122.27,1.6074,0.5008,0,0,ok
IMG_20260912_074249.jpg,24,Chaparrita,207911,xiaomi_15_ultra,124.84,8.3226,3.144,3.0,0.953,914063,13196.45,17727.07,208.47,126.88,119.91,1.643,0.4989,0,0,ok
IMG_20260912_074249_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,125.53,8.3689,3.127,3.0,0.947,926594,13229.9,17799.12,209.47,126.18,120.09,1.66,0.5005,0,1,ok
IMG_20260912_074250.jpg,24,Chaparrita,207911,xiaomi_15_ultra,125.06,8.3375,3.139,3.0,0.954,911933,13118.67,17631.25,209.53,126.66,121.26,1.6544,0.4943,0,0,ok
IMG_20260912_074250_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,125.21,8.347,3.135,3.0,0.952,931016,13362.67,17964.81,211.57,129.63,124.24,1.6322,0.4872,0,1,ok
IMG_20260912_074251.jpg,24,Chaparrita,207911,xiaomi_15_ultra,126.07,8.4049,3.114,3.0,0.95,924986,13093.91,17637.08,208.57,126.35,121.24,1.6507,0.4969,0,1,ok
IMG_20260912_074251_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,125.74,8.3827,3.122,3.0,0.951,938412,13354.59,17975.03,209.96,127.53,122.16,1.6464,0.4988,0,1,ok
IMG_20260912_074255.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.41,7.2939,3.588,3.5,0.947,748665,14072.47,18268.11,219.36,123.67,121.2,1.7738,0.5188,0,0,ok
IMG_20260912_074256.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.7,7.3135,3.578,3.5,0.947,736414,13768.2,17884.86,212.62,127.71,125.11,1.6649,0.507,0,0,ok
IMG_20260912_074256_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.2,7.2799,3.595,3.5,0.947,754367,14234.15,18469.33,221.43,127.47,122.25,1.7371,0.5043,0,0,ok
IMG_20260912_074256_2.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.7,7.3135,3.578,3.5,0.95,740413,13842.77,17981.75,220.41,127.71,122.51,1.7259,0.4918,0,0,ok
IMG_20260912_074257.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.73,7.3156,3.577,3.5,0.948,732177,13680.95,17772.8,218.71,129.59,122.48,1.6878,0.4827,0,0,ok
IMG_20260912_074257_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.47,7.2977,3.586,3.5,0.944,733692,13776.68,17886.41,218.43,128.95,121.96,1.6939,0.4891,0,0,ok
IMG_20260912_074258.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.47,7.2977,3.586,3.5,0.946,738765,13871.93,18010.07,216.64,130.59,121.96,1.659,0.4903,0,0,ok
IMG_20260912_074258_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.3,7.2869,3.591,3.5,0.942,729062,13730.36,17819.81,216.97,129.14,121.31,1.6801,0.4901,0,0,ok
IMG_20260912_074259.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.53,7.3021,3.584,3.5,0.717,733789,13761.88,17869.83,216.51,129.69,125.31,1.6695,0.4901,0,0,ok
IMG_20260912_074259_1.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.3,7.2869,3.591,3.5,0.949,741958,13973.23,18135.02,216.0,130.92,126.53,1.6499,0.4941,0,0,ok
IMG_20260912_074300.jpg,24,Chaparrita,207911,xiaomi_15_ultra,109.27,7.2845,3.592,3.5,0.951,739718,13940.24,18090.74,218.82,127.39,122.18,1.7177,0.5001,0,0,ok
IMG_20260912_074354.jpg,25,Lucy,236669,xiaomi_15_ultra,154.01,10.267,2.549,2.5,0.95,1355042,12854.77,18392.84,210.09,122.24,119.7,1.7187,0.5006,0,0,ok
IMG_20260912_074355.jpg,25,Lucy,236669,xiaomi_15_ultra,153.06,10.204,2.565,2.5,0.956,1379230,13246.34,18914.97,209.53,123.58,121.03,1.6955,0.5116,0,0,ok
IMG_20260912_074356.jpg,25,Lucy,236669,xiaomi_15_ultra,152.05,10.1368,2.582,2.5,0.96,1377245,13403.3,19097.98,216.54,123.81,122.52,1.749,0.5,0,0,ok
IMG_20260912_074356_1.jpg,25,Lucy,236669,xiaomi_15_ultra,152.94,10.196,2.567,2.5,0.955,1371156,13189.46,18828.94,215.28,123.58,121.81,1.7421,0.4958,0,0,ok
IMG_20260912_074357.jpg,25,Lucy,236669,xiaomi_15_ultra,153.63,10.242,2.555,2.5,0.95,1361797,12982.07,18560.14,210.6,122.44,121.27,1.7201,0.5035,0,0,ok
IMG_20260912_074357_1.jpg,25,Lucy,236669,xiaomi_15_ultra,154.2,10.2801,2.546,2.5,0.948,1344588,12723.21,18212.2,206.71,123.25,120.82,1.6772,0.4994,0,0,ok
IMG_20260912_074358.jpg,25,Lucy,236669,xiaomi_15_ultra,154.16,10.2771,2.546,2.5,0.95,1323610,12531.87,17936.63,198.6,124.55,120.27,1.5945,0.5066,0,0,ok
IMG_20260912_074358_1.jpg,25,Lucy,236669,xiaomi_15_ultra,153.56,10.2373,2.556,2.5,0.954,1309672,12496.64,17863.44,198.2,121.91,121.32,1.6258,0.5172,0,0,ok
IMG_20260912_074358_2.jpg,25,Lucy,236669,xiaomi_15_ultra,154.1,10.2732,2.547,2.5,0.955,1313856,12449.08,17815.89,197.5,121.48,120.9,1.6258,0.5189,0,0,ok
IMG_20260912_074359.jpg,25,Lucy,236669,xiaomi_15_ultra,153.51,10.2338,2.557,2.5,0.939,1351380,12903.27,18442.68,198.95,123.22,121.36,1.6146,0.5264,0,0,ok
IMG_20260912_074404.jpg,25,Lucy,236669,xiaomi_15_ultra,130.44,8.6959,3.009,3.0,0.945,950473,12569.27,17093.02,201.59,127.3,122.13,1.5836,0.4898,0,1,ok
IMG_20260912_074404_1.jpg,25,Lucy,236669,xiaomi_15_ultra,129.48,8.6319,3.032,3.0,0.95,949665,12745.38,17296.2,204.59,127.55,123.15,1.604,0.4884,0,0,ok
IMG_20260912_074405.jpg,25,Lucy,236669,xiaomi_15_ultra,130.38,8.6918,3.011,3.0,0.952,948473,12554.8,17071.02,196.62,129.66,123.68,1.5164,0.4924,0,0,ok
IMG_20260912_074405_1.jpg,25,Lucy,236669,xiaomi_15_ultra,130.43,8.6951,3.01,3.0,0.955,947125,12527.18,17035.35,194.36,130.99,122.94,1.4838,0.492,0,1,ok
IMG_20260912_074406.jpg,25,Lucy,236669,xiaomi_15_ultra,130.39,8.6929,3.01,3.0,0.951,952520,12604.91,17139.82,198.09,128.84,122.28,1.5375,0.4939,0,1,ok
IMG_20260912_074406_1.jpg,25,Lucy,236669,xiaomi_15_ultra,130.6,8.7064,3.006,3.0,0.951,943938,12452.68,16940.31,197.1,127.84,122.78,1.5418,0.4942,0,1,ok
IMG_20260912_074407.jpg,25,Lucy,236669,xiaomi_15_ultra,130.15,8.6764,3.016,3.0,0.95,962391,12784.03,17373.98,206.54,123.21,122.52,1.6763,0.5024,0,0,ok
IMG_20260912_074407_1.jpg,25,Lucy,236669,xiaomi_15_ultra,130.15,8.6764,3.016,3.0,0.946,954130,12674.29,17224.84,202.16,123.21,123.21,1.6408,0.5089,0,0,ok
IMG_20260912_074408.jpg,25,Lucy,236669,xiaomi_15_ultra,130.32,8.6879,3.012,3.0,0.948,978900,12969.2,17632.23,206.96,122.93,122.24,1.6835,0.5098,0,0,ok
IMG_20260912_074408_1.jpg,25,Lucy,236669,xiaomi_15_ultra,130.54,8.7027,3.007,3.0,0.95,996166,13153.1,17890.92,210.28,124.21,122.72,1.6929,0.5036,0,1,ok
IMG_20260912_074414.jpg,25,Lucy,236669,xiaomi_15_ultra,106.94,7.1295,3.671,3.5,0.943,739483,14548.21,18781.71,210.95,131.0,131.0,1.6103,0.5264,0,0,ok
IMG_20260912_074414_1.jpg,25,Lucy,236669,xiaomi_15_ultra,106.91,7.1273,3.672,3.5,0.947,735489,14478.49,18690.33,207.37,130.2,130.2,1.5927,0.5362,0,0,ok
IMG_20260912_074415.jpg,25,Lucy,236669,xiaomi_15_ultra,107.22,7.1479,3.661,3.5,0.947,743528,14552.51,18798.9,205.09,130.67,130.67,1.5696,0.543,0,0,ok
IMG_20260912_074415_1.jpg,25,Lucy,236669,xiaomi_15_ultra,106.94,7.1295,3.671,3.5,0.94,773733,15222.01,19651.59,219.09,131.15,129.32,1.6706,0.5298,0,0,ok
IMG_20260912_074416.jpg,25,Lucy,236669,xiaomi_15_ultra,106.67,7.1111,3.68,3.5,0.946,742255,14678.46,18938.13,223.31,132.33,132.33,1.6876,0.4967,0,0,ok
IMG_20260912_074416_1.jpg,25,Lucy,236669,xiaomi_15_ultra,106.86,7.1239,3.673,3.5,0.94,754436,14865.78,19188.07,226.42,129.42,125.77,1.7495,0.5073,0,0,ok
IMG_20260912_074417.jpg,25,Lucy,236669,xiaomi_15_ultra,107.32,7.1546,3.658,3.5,0.941,768377,15010.65,19395.1,227.27,128.87,127.47,1.7636,0.5125,0,0,ok
IMG_20260912_074417_1.jpg,25,Lucy,236669,xiaomi_15_ultra,107.08,7.1389,3.666,3.5,0.938,760450,14921.37,19269.55,228.61,129.99,128.59,1.7586,0.5021,0,0,ok
IMG_20260912_074418.jpg,25,Lucy,236669,xiaomi_15_ultra,107.12,7.1415,3.664,3.5,0.936,756536,14833.75,19158.07,227.68,133.45,129.94,1.7062,0.4882,0,0,ok
IMG_20260912_074418_1.jpg,25,Lucy,236669,xiaomi_15_ultra,106.36,7.0906,3.691,3.5,0.936,763590,15187.68,19581.64,230.16,133.7,130.88,1.7215,0.4936,0,0,ok
IMG_20260912_074418_2.jpg,25,Lucy,236669,xiaomi_15_ultra,106.41,7.0941,3.689,3.5,0.936,769023,15280.95,19704.16,227.23,134.48,132.65,1.6897,0.5001,0,0,ok
IMG_20260912_074419.jpg,25,Lucy,236669,xiaomi_15_ultra,106.14,7.0757,3.698,3.5,0.935,765106,15281.92,19693.27,228.81,135.67,132.99,1.6865,0.4923,0,0,ok
IMG_20260912_074419_1.jpg,25,Lucy,236669,xiaomi_15_ultra,105.86,7.0575,3.708,3.5,0.937,762270,15304.28,19709.95,227.7,137.02,133.33,1.6618,0.4905,0,0,ok
IMG_20260912_074443.jpg,25,Lucy,236669,xiaomi_15_ultra,,,,,,,,,,,,,,,0,sin_vaca
IMG_20260912_074529.jpg,26,Mariita,,xiaomi_15_ultra,188.8,12.5866,2.079,2.5,0.933,2054837,12970.7,19959.42,208.0,122.51,122.27,1.6978,0.509,0,0,ok
IMG_20260912_074530.jpg,26,Mariita,,xiaomi_15_ultra,187.84,12.5225,2.09,2.5,0.952,2067349,13183.45,20246.81,210.58,124.26,123.7,1.6947,0.5038,0,0,ok
IMG_20260912_074530_1.jpg,26,Mariita,,xiaomi_15_ultra,187.36,12.4907,2.095,2.5,0.955,2079369,13327.83,20448.44,211.6,123.45,121.69,1.714,0.5102,0,0,ok
IMG_20260912_074531.jpg,26,Mariita,,xiaomi_15_ultra,186.19,12.4125,2.108,2.5,0.953,2068180,13423.69,20545.86,212.45,124.79,124.47,1.7024,0.5063,0,0,ok
IMG_20260912_074531_1.jpg,26,Mariita,,xiaomi_15_ultra,186.4,12.4269,2.106,2.5,0.954,2074654,13434.56,20571.63,212.68,125.21,125.21,1.6986,0.5045,0,0,ok
IMG_20260912_074532.jpg,26,Mariita,,xiaomi_15_ultra,186.35,12.4232,2.106,2.5,0.953,2074243,13439.85,20577.39,212.26,125.25,124.69,1.6947,0.5055,0,0,ok
IMG_20260912_074533.jpg,26,Mariita,,xiaomi_15_ultra,186.63,12.4423,2.103,2.5,0.951,2098402,13554.56,20765.3,209.85,124.01,122.89,1.6922,0.5209,0,0,ok
IMG_20260912_074533_1.jpg,26,Mariita,,xiaomi_15_ultra,186.36,12.4242,2.106,2.5,0.954,1994794,12922.85,19786.48,202.43,121.05,118.0,1.6722,0.5274,0,0,ok
IMG_20260912_074534.jpg,26,Mariita,,xiaomi_15_ultra,185.9,12.3932,2.112,2.5,0.946,2030899,13222.83,20226.35,204.55,125.55,124.67,1.6292,0.5149,0,0,ok
